x,y,z1,z2
0.595712,0.064088,0.628617,0.81441
0.108354,0.453269,-0.017597,0.540574
0.115206,0.005493,-0.222782,-1.711904
0.00853,0.445197,0.328638,0.387229
0.715663,0.31014,-0.650985,0.053083
0.426413,0.490867,-1.125788,-0.596262
0.803357,0.133028,0.562913,0.404602
0.921981,0.007813,0.828289,0.145599
0.430152,0.121157,1.936245,2.676224
0.681819,0.295979,0.496026,1.235485
0.761547,0.111711,-0.188944,-0.486407
0.108354,0.333639,1.031961,0.39979
0.637613,0.078096,1.10894,0.476223
0.705394,0.174243,1.239597,0.950218
0.926513,0.137621,1.624498,0.756357
0.767437,0.153094,0.211848,-0.546592
0.414755,0.209522,-0.567781,-1.017098
0.102785,0.070634,0.564597,-0.292359
0.855787,0.455848,-1.662209,-1.351066
0.033234,0.232776,-0.856891,-0.79167
0.695918,0.484245,-0.319916,-0.229522
0.383963,0.323186,-0.458246,-1.15616
0.632914,0.175219,1.485132,0.515873
0.250553,0.348165,-1.485924,-2.586406
0.25481,0.004349,0.43861,0.844022
0.852125,0.348913,1.154268,1.076652
0.058762,0.355016,1.32524,0.337471
0.038773,0.264607,-0.101464,-0.805658
0.891112,0.030274,-0.334009,-0.289524
0.057679,0.443717,-0.753702,-0.23721
0.932357,0.455879,0.988742,0.818191
0.664546,0.010422,0.114639,0.425437
0.819135,0.307942,0.580836,0.705154
0.961624,0.447623,0.102036,-0.056577
0.273793,0.180926,-1.813294,-2.02662
0.939528,0.212604,-0.060493,-0.291517
0.336767,0.150286,-1.139525,-1.645811
0.51812,0.386481,-0.158498,-0.858288
0.421775,0.319371,-0.128507,-0.68109
0.522667,0.105959,1.383694,1.974715
0.442374,0.201266,-2.000293,-1.55237
0.84921,0.421332,-1.40138,-0.625785
0.613031,0.287617,-1.300776,-1.874978
0.057435,0.262654,0.254537,-0.367707
0.877913,0.408515,0.311979,0.420712
0.083635,0.484443,0.29893,-0.136122
0.904265,0.327321,0.600677,0.616446
0.144427,0.114702,-1.065235,-1.547422
0.805707,0.459052,-0.251293,-0.428759
0.125719,0.462882,-0.168936,0.18118
0.304448,0.265843,-1.574698,-2.269722
0.427024,0.205737,-0.610776,-1.02583
0.408881,0.424079,-0.8494,-0.648458
0.38761,0.096376,1.597304,1.706864
0.702266,0.367605,0.621576,0.55234
0.692012,0.392126,0.99296,0.857301
0.689189,0.175875,0.424119,0.918674
0.370871,0.288716,-2.425076,-2.608281
0.657023,0.383047,1.08652,0.383125
0.01854,0.342321,-0.221204,-0.657467
0.822766,0.248615,0.197468,0.210472
0.926162,0.054276,0.527319,0.205509
0.625193,0.02385,1.251736,0.937153
0.349798,0.039445,0.951167,1.423222
0.130037,0.15375,1.631259,0.039862
0.714031,0.482002,0.011027,-0.628605
0.205921,0.084489,0.208536,-0.16905
0.128359,0.105272,-0.523205,-0.803815
0.027466,0.07303,-1.643908,-1.345421
0.884932,0.017456,0.067942,-0.186023
0.854292,0.382513,-1.603699,-0.328994
0.866423,0.227756,0.232135,0.252441
0.56025,0.41445,0.222216,-0.142037
0.09308,0.430991,-0.510104,0.497777
0.544594,0.252811,0.167119,-0.092288
0.572442,0.166583,-1.104395,-0.311079
0.503441,0.308721,-0.172747,-0.701727
0.151934,0.486839,-1.130287,-0.462599
0.511803,0.433967,0.030833,-0.24498
0.550088,0.263752,1.000069,0.451427
0.40296,0.055192,-0.891884,0.183533
0.380087,0.433341,-1.430157,-1.22245
0.917662,0.10808,-0.533467,-0.055492
0.370748,0.354635,-1.159884,-0.822621
0.566644,0.42829,0.238974,0.224956
0.132815,0.00824,-1.567038,-1.734878
0.401251,0.371695,0.573946,-0.165036
0.815625,0.434714,0.449579,0.083225
0.131243,0.098756,-0.6998,-0.957993
0.011795,0.346227,-0.077773,-0.691872
0.404822,0.234989,-0.391793,-1.077862
0.781186,0.025956,0.29597,0.407666
0.203983,0.420935,-1.289964,-1.369355
0.21088,0.177066,0.976271,0.148687
0.37464,0.421225,-0.51582,-0.426873
0.121996,0.387671,1.624745,1.234611
0.443565,0.12842,0.71931,1.642947
0.467582,0.171588,-1.805316,-1.339634
0.14078,0.251667,1.40067,0.863924
0.073701,0.256916,1.799902,0.325229
0.542947,0.08333,1.681661,1.458153
0.263539,0.26537,-0.095983,-1.060664
0.52784,0.474647,0.275014,0.787458
0.960876,0.118807,-0.25342,0.328781
0.007279,0.295262,-0.414469,-0.071725
0.852583,0.083497,0.810948,0.329269
0.781689,0.315999,2.386083,2.044039
0.432776,0.489937,-1.383778,-0.655216
0.994766,0.083574,1.661066,2.084986
0.48098,0.235676,-0.506661,-1.201885
0.476783,0.332601,0.160992,0.01279
0.904341,0.443854,0.619229,0.706428
0.911345,0.214176,-0.987555,-0.976787
0.374243,0.266361,-0.85369,-1.62108
0.563073,0.48716,0.864581,1.38889
0.114412,0.010819,-0.142643,-1.625507
0.013397,0.370367,-0.004403,-0.591152
0.925414,0.243946,0.512694,0.070809
0.099275,0.340063,1.780443,0.623699
0.500893,0.311116,0.213499,-0.582494
0.307362,0.148684,-1.24157,-1.151233
0.549844,0.477073,0.519509,0.729101
0.851316,0.459678,-1.427261,-1.410624
0.902678,0.415076,-0.160793,0.493192
0.714809,0.097002,-0.064861,-0.72666
0.270344,0.003799,0.743344,0.574065
0.718914,0.390677,1.044271,1.157866
0.697673,0.178653,0.579955,1.069763
0.021118,0.041871,-1.048131,-1.823415
0.038178,0.083787,0.279572,-0.491397
0.576806,0.213474,-0.844734,-1.04768
0.723323,0.476829,-1.240651,-1.229068
0.901076,0.135256,1.04108,0.943212
0.271748,0.061677,1.302436,1.065179
0.231571,0.386007,-0.440037,-1.301436
0.961089,0.046769,-0.441744,0.708099
0.084825,0.339925,0.641651,0.308331
0.584466,0.313725,-0.400462,-1.00164
0.802365,0.213809,-0.307745,-0.504198
0.355383,0.490074,-0.606842,-1.305321
0.818631,0.156283,1.279022,0.587547
0.288685,0.178408,-1.840869,-1.334625
0.149615,0.096925,-1.347799,-1.714478
0.739574,0.290898,1.907028,1.418394
0.855848,0.486534,0.020245,-0.964586
0.805371,0.114122,0.63431,0.084599
0.620462,0.218067,-0.1702,-0.036625
0.731502,0.452873,-0.421612,-0.739939
0.704631,0.120394,-0.361457,-0.7141
0.754314,0.16672,-0.076167,-0.200156
0.534615,0.075303,0.843145,1.077057
0.029343,0.390341,-1.521307,-1.204875
0.876249,0.420035,0.170027,0.247936
0.626627,0.131075,1.163601,1.017146
0.027939,0.213092,0.074299,0.231792
0.259327,0.122454,0.254716,0.384294
0.862165,0.119097,0.630462,0.796797
0.112978,0.496864,-0.874516,-0.558053
0.13312,0.317723,-0.754942,-0.660234
0.931212,0.343481,0.989704,1.358352
0.014405,0.093294,-1.963461,-1.581382
0.948363,0.486839,-1.057581,-0.569964
0.606897,0.060777,1.365213,1.242282
0.453285,0.489876,0.154864,0.390405
0.617014,0.492561,0.595874,1.030645
0.938399,0.055329,0.359402,0.58456
0.622126,0.393439,0.092238,0.039373
0.263691,0.08954,0.878776,1.425506
0.504341,0.481575,1.094654,1.352449
0.179263,0.310109,-0.532539,-1.64707
0.580896,0.215335,-0.262246,-0.795384
0.966217,0.190143,-0.153903,-0.275763
0.131029,0.24477,1.174309,0.891058
0.735393,0.444175,-0.954942,-0.646369
0.481758,0.190219,-1.296503,-1.494129
0.428153,0.144137,0.511291,1.307526
0.709056,0.381323,-0.05303,0.567983
0.584787,0.067491,-0.070249,0.712539
0.007675,0.357198,-0.096702,-0.519438
0.666026,0.320867,0.787275,1.13694
0.81326,0.193835,-0.758741,-0.837241
0.471916,0.168582,-1.180749,-1.137449
0.098756,0.34847,1.099975,0.754914
0.420676,0.29836,-0.75038,-1.439876
0.508568,0.369787,-0.175404,-0.915911
0.240558,0.02948,-1.552878,-0.282812
0.57882,0.023835,-1.185535,0.052917
0.209659,0.314366,-1.495485,-2.831498
0.993072,0.456687,-1.660225,-1.198561
0.272724,0.186557,-2.410316,-2.144765
0.266163,0.479911,0.709128,0.316785
0.48632,0.117189,0.514923,1.044859
0.667353,0.331807,1.01945,1.407224
0.443091,0.301656,-2.123782,-1.484351
0.42768,0.48751,-1.768117,-0.755769
0.524788,0.102815,1.071183,1.712368
0.821866,0.487343,-0.328861,-0.972804
0.725963,0.301167,0.471092,0.579232
0.493751,0.137774,1.0177,1.066126
0.862028,0.032609,0.967997,-0.122021
0.885466,0.115297,0.983534,0.831572
0.808774,0.214878,-0.732601,-0.754267
0.764569,0.106172,0.151298,-0.542483
0.093477,0.253346,1.109851,0.439337
0.610819,0.384466,0.466094,-0.223102
0.855528,0.01622,0.498891,0.016212
0.970703,0.09601,0.066862,0.651527
0.109621,0.054108,1.344302,-0.31434
0.0383,0.379706,-0.478705,-0.955276
0.5953,0.347341,-0.549699,-1.081943
0.915938,0.3635,0.489083,0.751773
0.982345,0.238636,0.291517,0.037223
0.303258,0.163653,-0.181203,-0.736326
0.843519,0.186572,-1.109393,-0.81498
0.685542,0.237461,2.058632,2.5545
0.30779,0.428382,2.06372,1.182803
0.23859,0.073655,-0.410713,-0.111766
0.512337,0.478599,0.571501,1.1339
0.846494,0.151064,-0.070074,0.43014
0.490364,0.452277,0.45447,0.407611
0.39321,0.321111,-0.810808,-1.220227
0.186862,0.136202,0.205939,-0.780579
0.010391,0.347951,0.131879,-0.646168
0.200336,0.335332,-1.188796,-2.598172
0.039292,0.17818,0.775643,0.283885
0.3991,0.306615,-1.376978,-1.599472
0.161883,0.330114,-0.459643,-1.271046
0.805753,0.304082,1.210436,1.075478
0.894804,0.498878,0.023442,-0.085885
0.834501,0.048814,0.223358,0.0681
0.402945,0.156558,0.35988,-0.267402
0.943938,0.159579,0.756631,0.189982
0.61445,0.496315,1.225166,1.313763
0.12697,0.317784,-0.180418,-0.514081
0.439628,0.456779,-1.405758,-1.190162
0.570428,0.071443,-0.647216,0.453715
0.63978,0.302495,-0.548033,-0.911585
0.231312,0.485069,-0.702393,-0.756144
0.818662,0.036316,-0.263724,-0.291205
0.585946,0.41709,-0.183453,-0.050348
0.355978,0.009049,-0.139872,1.104669
0.315084,0.00763,-0.213891,-0.08224
0.258167,0.391531,0.095141,-1.327298
0.993133,0.053269,0.71527,1.626103
0.603647,0.366705,0.488832,-0.632713
0.494331,0.317174,0.007429,-0.302548
0.979797,0.008591,-0.613303,0.285928
0.131563,0.27364,0.115454,0.258892
0.381369,0.49781,-1.082479,-1.442635
0.845777,0.045701,0.966044,-0.045273
0.865858,0.326085,0.725316,1.039114
0.638163,0.221881,1.577752,0.996076
0.050034,0.097169,0.574994,0.082154
0.209506,0.122042,0.675623,0.574915
0.083574,0.003571,-1.115952,-2.502288
0.314626,0.254551,-1.725432,-2.285311
0.980255,0.077928,0.690648,1.552212
0.486946,0.164675,-0.6118,-0.810789
0.437049,0.182513,-2.003728,-1.771122
0.298619,0.137057,-1.978581,-1.176764
0.273121,0.255039,-0.146643,-1.125669
0.667124,0.255879,1.890185,1.88851
0.068666,0.136492,-0.304179,-0.389916
0.723125,0.316686,-0.511728,-0.12239
0.284871,0.155917,0.01234,-0.666112
0.140154,0.4121,1.713254,1.457097
0.814878,0.15552,0.807145,0.358482
0.373556,0.132036,-0.25791,-0.307794
0.539055,0.043549,0.93072,0.980836
0.527901,0.284291,-0.916217,-0.709664
0.790097,0.190814,0.494575,-0.102064
0.710445,0.113161,-0.331951,-0.767172
0.222599,0.100099,0.092438,0.457031
0.09659,0.249851,1.528221,0.603913
0.111345,0.038331,0.127793,-0.815646
0.876173,0.332921,0.412658,0.73731
0.308721,0.339376,-1.095275,-0.64165
0.926741,0.099046,-1.78214,-0.612172
0.758022,0.399374,0.2383,0.531641
0.447517,0.269627,-1.054628,-1.626055
0.648478,0.116335,1.018179,0.824293
0.884443,0.38938,0.641148,0.632682
0.00766,0.171237,1.351447,0.831892
0.720577,0.030365,0.215528,-0.27993
0.046937,0.311543,0.943561,0.767859
0.879774,0.139345,0.609531,0.477865
0.440726,0.226291,-1.159185,-1.584517
0.929183,0.039551,-0.493075,-0.082409
0.890486,0.049226,-0.136653,-0.194089
0.76434,0.070954,0.304855,0.047276
0.315053,0.062013,0.581567,1.042974
0.704494,0.277073,1.762913,1.950209
0.404776,0.147295,0.119765,0.438577
0.048936,0.262821,0.276863,-0.609549
0.597604,0.477607,0.276105,0.858325
0.966842,0.152926,0.424626,0.383017
0.221286,0.023148,-1.156443,-0.724804
0.077882,0.309941,-0.399115,-0.039934
0.001526,0.123537,0.434016,-0.975729
0.524544,0.137331,2.645578,2.652297
0.518242,0.159091,0.585491,0.814361
0.50837,0.041367,0.545376,0.609862
0.919234,0.093614,-2.12315,-0.756143
0.147005,0.143496,0.321468,-0.9878
0.363577,0.307179,-1.871883,-2.098718
0.106203,0.211734,0.442338,-0.210117
0.213809,0.326329,-1.73048,-3.035109
0.868772,0.087251,-0.200676,0.015773
0.12079,0.058289,0.433088,-0.499312
0.749905,0.121279,-0.682764,-0.621967
0.329046,0.138247,-1.34415,-1.40944
0.546731,0.11725,1.220529,1.785959
0.874922,0.373404,1.526297,0.990483
0.283375,0.447364,0.219573,-0.017376
0.610422,0.207446,0.730126,0.270777
0.40647,0.310491,-1.291379,-1.470337
0.428519,0.197833,-0.658449,-1.283919
0.090593,0.462104,-0.268829,0.016487
0.646128,0.257481,1.483029,1.045689
0.043763,0.310124,1.897982,0.857599
0.951171,0.074571,-1.110378,-0.1302
0.306493,0.199283,-0.062618,-0.841569
0.273487,0.480247,1.603682,0.459484
0.313298,0.478187,-0.161631,-0.196492
0.797223,0.430747,0.133074,0.037351
0.130266,0.05156,-0.726562,-1.11305
0.965789,0.0813,0.439607,0.779884
0.575555,0.04271,-0.898402,-0.107885
0.291173,0.183841,-0.208963,-0.925877
0.852674,0.302281,0.138699,0.884941
0.415167,0.416083,-0.703687,-0.327409
0.922896,0.077302,-1.055112,-0.284205
0.975753,0.392279,0.109513,0.538522
0.447105,0.254078,-1.432673,-1.99389
0.133486,0.1037,-0.58368,-1.106455
0.904891,0.471092,-0.82065,-0.176418
0.116091,0.288426,0.680722,-0.074314
0.200702,0.266575,1.16168,0.326526
0.370321,0.119066,-0.870418,0.033571
0.78677,0.32372,2.443147,2.076672
0.409018,0.436759,-1.709855,-1.077284
0.159854,0.136721,-1.197446,-1.574144
0.783337,0.156542,0.698747,-0.447147
0.209995,0.32958,-1.744289,-2.951396
0.196429,0.075135,-0.463258,-0.637787
0.673014,0.450187,-0.335075,-0.71171
0.319966,0.20441,-0.842947,-1.319777
0.890867,0.086244,-0.447445,-0.076356
0.666926,0.379797,0.486353,0.309388
0.04361,0.081132,0.199337,-0.329974
0.729595,0.232868,2.579748,2.76737
0.753613,0.076829,0.888948,0.239488
0.673075,0.008072,-0.668343,0.002703
0.936568,0.118761,-0.284484,0.216431
0.491752,0.14583,-0.104628,0.461862
0.296208,0.379477,-1.158686,-0.792344
0.512139,0.430777,0.399076,-0.308478
0.835386,0.128099,1.64678,1.364782
0.071504,0.464057,0.030955,0.021162
0.609735,0.37055,0.877267,-0.389818
0.893126,0.015244,-0.419488,-0.185734
0.755276,0.14284,0.330251,-0.509617
0.532708,0.465766,0.623864,0.565479
0.359228,0.043595,0.784794,1.331541
0.380575,0.333623,-1.297809,-1.18286
0.127474,0.372946,1.563773,0.898612
0.031144,0.491188,0.896786,1.11062
0.269993,0.29926,0.021831,-1.466379
0.63125,0.074098,1.154315,0.763805
0.530327,0.431113,-0.579919,-0.334475
0.458518,0.461509,-0.731671,-0.525265
0.418509,0.017609,0.949349,1.141576
0.095415,0.132097,-0.217276,-0.083096
0.884504,0.147875,0.408842,0.385641
0.478874,0.144472,-0.383866,0.041488
0.447196,0.019272,-0.088107,1.429225
0.522347,0.01796,1.049136,0.660569
0.276081,0.007431,0.021674,0.242717
0.717281,0.158846,-0.638758,-0.06698
0.665064,0.080598,-0.091146,-0.45222
0.581476,0.039429,-0.942918,-0.179091
0.796292,0.260395,-0.664271,-0.139062
0.127596,0.142794,0.71757,-0.335424
0.924849,0.114992,-0.610912,0.021479
0.970169,0.155047,0.213623,0.466583
0.725887,0.146899,-0.264921,-0.198754
0.007141,0.157397,1.216861,0.179239
0.140017,0.270542,0.811621,0.391892
0.133959,0.156359,1.597155,0.026864
0.291585,0.124453,-0.837147,-0.303287
0.458473,0.103243,1.240192,1.479158
0.881559,0.239338,0.116995,0.137594
0.301305,0.269001,-1.580568,-2.228055
0.584482,0.272465,0.743568,-0.412794
0.841627,0.29427,-0.183702,0.589721
0.468727,0.254047,-1.335234,-2.075738
0.077119,0.349371,0.419549,0.343177
0.270817,0.302251,-0.283709,-1.562023
0.831739,0.140734,1.466936,1.446679
0.595193,0.218021,-0.302056,-0.455722
0.015442,0.103273,-1.271351,-1.490416
0.111604,0.24065,0.992195,0.595829
0.63003,0.298039,-1.931321,-1.513348
0.929564,0.005707,-0.362631,-0.1637
0.629938,0.250568,0.312398,-0.182344
0.119463,0.060609,0.780654,-0.40633
0.638178,0.286519,-1.321271,-0.997554
0.817838,0.491081,-1.131071,-1.094693
0.372992,0.462516,-0.24829,-1.184708
0.114,0.294163,0.468225,-0.169139
0.87863,0.179217,-1.123171,-0.609123
0.601312,0.258289,-0.866452,-1.161739
0.430381,0.328725,-0.28942,-0.397715
0.753323,0.261448,0.930233,1.457003
0.833371,0.361501,0.564004,0.84083
0.033783,0.086091,-0.410309,-0.662739
0.909987,0.360418,0.730636,0.826785
0.947707,0.220249,0.489272,0.237315
0.244541,0.089311,-0.477975,0.288969
0.802441,0.281758,1.151927,0.580002
0.646326,0.100191,2.410167,1.116509
0.718151,0.055299,1.216945,-0.004313
0.234745,0.191714,-0.652206,-0.531366
0.887633,0.493843,1.04312,0.005912
0.568231,0.465003,1.189777,1.087326
0.339864,0.215305,0.14818,-0.417615
0.668299,0.054994,1.014605,0.534733
0.706111,0.070283,0.198849,-0.344769
0.049088,0.432868,-0.951643,-0.499041
0.288869,0.486427,0.827883,-0.195445
0.292882,0.12665,-1.567852,-0.526277
0.707668,0.440162,-1.48638,-0.991104
0.337041,0.484077,0.052332,-0.699879
0.660105,0.216419,2.007675,1.649974
0.433204,0.460899,-1.174757,-0.981425
0.823697,0.27303,0.380947,0.542289
0.597879,0.325902,-1.200327,-1.471603
0.764508,0.056413,0.857008,0.442824
0.365362,0.062074,0.904439,1.259785
0.577691,0.219699,-0.609401,-1.015017
0.927901,0.30042,0.084428,0.302532
0.231937,0.093095,0.3586,0.350689
0.2542,0.374533,-0.634392,-1.595798
0.070359,0.358495,0.682814,0.320101
0.462196,0.174502,-1.807304,-1.517894
0.49955,0.473823,0.114246,0.885059
0.229206,0.316228,-0.9197,-2.314314
0.516381,0.099168,1.022506,1.654054
0.895186,0.033707,-0.587445,-0.343971
0.897719,0.38439,0.373432,0.612952
0.786297,0.207691,0.492681,0.231368
0.148928,0.467964,-1.081726,-0.563502
0.244663,0.436042,0.713606,0.195011
0.068956,0.15227,0.301385,-0.420225
0.668406,0.271778,0.892791,1.229272
0.302007,0.230823,-0.826792,-1.747602
0.86331,0.166232,-0.882272,-0.611066
0.039734,0.395102,-1.398629,-1.274116
0.905715,0.301732,-1.049213,0.091494
0.295674,0.164721,-0.55977,-0.868568
0.027985,0.393637,-1.559882,-1.170121
0.570611,0.357458,-0.68488,-1.110129
0.083528,0.384283,0.0205,0.083839
0.115251,0.039338,0.05319,-0.953667
0.90576,0.163424,0.769836,0.278558
0.405432,0.090684,1.074175,1.920452
0.017411,0.136568,-0.333383,-1.018315
0.549355,0.087755,1.090305,1.307841
0.754589,0.251667,1.387719,1.718499
0.665064,0.193088,1.369293,1.322309
0.073304,0.433234,-0.96306,-0.199656
0.373449,0.361822,-0.387181,-0.39911
0.566018,0.425315,0.23025,0.150782
0.613947,0.118624,2.507973,2.038713
0.803998,0.437476,-0.205746,-0.130877
0.249638,0.416983,-0.936891,-1.239862
0.966384,0.27982,0.721969,0.545637
0.962554,0.00238,-0.860788,-0.542959
0.994797,0.335088,0.568836,0.925852
0.06714,0.305074,0.127906,0.192763
0.799252,0.339666,1.472238,2.044488
0.191089,0.498756,0.417146,0.163975
0.571527,0.377295,-1.079212,-1.218822
0.666072,0.284779,0.790514,0.783089
0.786893,0.032563,0.850899,0.35152
0.56202,0.221881,-1.127683,-1.338689
0.594705,0.217243,-0.298259,-0.403805
0.242344,0.036149,0.021892,0.131247
0.251041,0.352773,-0.872819,-2.299906
0.4925,0.04033,-0.106338,0.847805
0.241047,0.347433,-0.880396,-2.322252
0.492897,0.477241,0.801089,1.211725
0.966537,0.468193,-0.326677,-0.30452
0.236225,0.372656,0.123564,-1.429015
0.588281,0.257877,0.143089,-0.71541
0.090272,0.137774,0.356083,0.048096
0.084276,0.288563,0.070451,-0.248075
0.527718,0.087602,1.278563,1.366857
0.189944,0.402472,-0.03781,-0.406042
0.71075,0.292439,-0.501336,0.772232
0.196323,0.400061,-0.348352,-0.726532
0.421073,0.27042,-1.238843,-1.754976
0.490517,0.311131,0.142686,-0.499276
0.658686,0.414405,0.586277,-0.095732
0.704341,0.219715,3.299785,3.529893
0.199496,0.003799,-1.548855,-1.072761
0.920363,0.417441,0.954574,0.866913
0.477272,0.155566,-0.55032,-0.50688
0.684169,0.495766,0.738449,0.193044
0.995041,0.160037,0.597837,0.515394
0.487266,0.223148,-0.06426,-0.684994
0.845869,0.366537,-0.268723,0.244756
0.728115,0.298589,0.955396,0.832118
0.854139,0.153918,-0.421668,-0.104434
0.727443,0.234318,2.141711,2.735361
0.447272,0.163638,-0.627571,-0.62033
0.904479,0.239231,0.353173,-0.007978
0.040299,0.401495,-1.358104,-1.319171
0.439567,0.085847,1.413766,2.19962
0.815488,0.462882,0.674724,-0.301568
0.948592,0.149706,0.354932,0.174324
0.017197,0.11162,-0.673147,-1.409429
0.020111,0.475059,1.722032,1.586995
0.18819,0.155505,-0.593798,-0.757211
0.639933,0.07953,0.572452,0.271933
0.632609,0.408103,0.090951,0.059059
0.090089,0.380682,0.555675,0.343897
0.084382,0.420493,-1.191137,-0.425108
0.450278,0.475135,-2.041275,-0.899953
0.969192,0.455085,-0.527743,-0.423307
0.367437,0.183795,-2.155504,-1.441463
0.964431,0.018479,-1.284758,-0.159467
0.122118,0.364797,1.043572,0.863636
0.521218,0.363928,-1.259219,-1.230503
0.22501,0.275929,1.051384,-0.05554
0.587304,0.409583,-0.174048,-0.313058
0.668193,0.487785,-0.034663,-0.17557
0.466407,0.344411,-0.309914,0.046617
0.542092,0.147753,1.398782,1.735097
0.638025,0.474266,1.097022,0.47239
0.61648,0.415717,-0.74577,-0.054247
0.396597,0.142504,-0.390203,0.181726
0.289113,0.255009,-0.944832,-1.728111
0.704326,0.216663,3.597912,3.538686
0.56672,0.074601,-0.230503,0.531206
0.409537,0.073594,-0.726223,0.805737
0.271885,0.309865,-0.507068,-1.567712
0.616022,0.282795,-1.493841,-1.678384
0.114595,0.115526,0.938671,-0.052826
0.094972,0.457008,0.497503,0.358522
0.073518,0.055558,0.245736,-0.86884
0.509133,0.098222,1.914294,1.833103
0.852583,0.47216,-0.589577,-1.274214
0.578256,0.070405,-0.140599,0.638216
0.300572,0.211978,-0.113754,-1.268294
0.105898,0.166827,1.043224,0.083028
0.588968,0.092409,0.129786,0.797142
0.209644,0.028824,-1.380991,-1.035948
0.953811,0.238544,1.402919,0.598097
0.740215,0.336584,0.113722,0.029337
0.348623,0.077729,0.456764,1.03746
0.292821,0.396292,0.355241,-0.242888
0.705516,0.371099,0.448773,0.575374
0.430152,0.093629,0.5418,2.224068
0.011444,0.055665,-0.869437,-1.423895
0.377554,0.09012,0.726347,1.234202
0.604898,0.290929,-1.421227,-1.90265
0.288869,0.040345,1.36432,0.8864
0.118074,0.365286,1.293581,0.980739
0.029892,0.139727,-0.242,-0.862868
0.241077,0.019638,-1.511869,-0.300286
0.76112,0.272236,1.271939,1.138338
0.181491,0.431006,-0.925109,-0.373145
0.945113,0.443717,0.80333,0.616535
0.414084,0.247547,-1.339544,-1.583117
0.328679,0.099229,0.661313,0.496365
0.654871,0.278111,0.932546,0.682591
0.828748,0.330312,1.407,1.447504
0.945312,0.199924,-0.305281,-0.049189
0.716823,0.419028,0.068682,0.197656
0.294362,0.082658,1.066029,1.817042
0.939055,0.134966,0.19035,0.356693
0.511498,0.155367,0.793723,0.893439
0.942855,0.346258,0.802413,1.562319
0.449165,0.448371,-1.869094,-1.33257
0.563622,0.266987,1.455961,0.513573
0.366735,0.172061,-0.949824,-1.175607
0.395239,0.172732,-1.540595,-1.023855
0.574823,0.494163,0.705992,1.592455
0.225757,0.079881,-0.466665,-0.157082
0.427909,0.482048,-0.905294,-0.700503
0.762844,0.446967,-0.65235,-0.674639
0.415442,0.198077,-1.356684,-1.425523
0.607767,0.225681,-0.399719,-0.741325
0.950515,0.485069,-0.896451,-0.54868
0.125246,0.34612,0.570478,0.362891
0.950713,0.279591,1.522067,0.871043
0.645808,0.254627,1.988883,1.105657
0.554467,0.079301,0.546383,0.96034
0.485328,0.120729,0.641614,1.004071
0.513649,0.003708,0.736131,0.86364
0.512261,0.265766,0.002827,-0.61662
0.879652,0.13611,0.238105,0.48056
0.271641,0.449241,-0.057418,0.101116
0.360388,0.478096,-0.796776,-1.270057
0.981888,0.008713,-0.693227,0.356995
0.979416,0.092668,0.449,0.927675
0.576516,0.451484,0.772417,0.594626
0.278935,0.430274,-0.143228,-0.072885
0.427283,0.380743,0.206419,-0.196167
0.704799,0.001541,-0.600111,-0.206922
0.028763,0.134737,-0.591404,-1.000809
0.256489,0.324361,-1.992482,-2.583746
0.572747,0.204334,0.033777,-0.967723
0.125292,0.301564,-0.144203,-0.285867
0.623178,0.237598,-0.233683,-0.329012
0.584848,0.184543,-0.196233,-0.630134
0.576028,0.360861,-0.526583,-1.34664
0.020035,0.309987,0.169405,0.033283
0.835111,0.064088,1.613156,0.853014
0.345281,0.270085,-1.464119,-2.088529
0.352682,0.149752,-1.466983,-1.661095
0.37763,0.079942,0.596941,1.233444
0.569482,0.130007,-0.501645,0.870857
0.941161,0.46952,0.67088,0.457117
0.572381,0.493217,0.909268,1.5929
0.481605,0.039414,0.495498,1.116483
0.672267,0.223407,2.121335,2.505087
0.240879,0.139528,-0.211569,0.341116
0.74609,0.053086,0.960157,0.45603
0.042512,0.05478,-1.241557,-1.294185
0.069032,0.34548,0.832023,0.4577
0.4589,0.339635,-0.172101,0.030466
0.372671,0.18703,-1.495401,-1.107679
0.590234,0.146563,0.840495,1.117115
0.60444,0.152163,0.025708,0.31208
0.098924,0.332616,2.221087,0.576861
0.973236,0.415183,-0.388289,-0.056701
0.019409,0.33022,-1.100648,-0.785527
0.292363,0.27837,-0.935184,-2.085701
0.918303,0.218143,-0.890202,-0.922068
0.634989,0.485328,0.68507,0.572976
0.317494,0.003708,-0.219811,-0.168337
0.491264,0.032441,0.191293,0.878637
0.530587,0.054734,0.963121,0.945679
0.387518,0.325734,-0.467146,-1.040548
0.476875,0.140658,-0.142747,0.108169
0.051743,0.179232,0.362814,0.001244
0.324468,0.41384,0.915304,1.238178
0.319631,0.212467,-1.25854,-1.406281
0.421836,0.311925,0.01425,-0.804239
0.380072,0.018097,-1.379844,0.210376
0.97026,0.180392,-0.082102,-0.123245
0.657343,0.425345,0.694167,-0.130766
0.451698,0.358343,0.297582,0.242058
0.081285,0.089586,1.8478,0.414131
0.44094,0.487236,-0.904558,-0.475477
0.24184,0.405341,-0.304615,-1.44998
0.625498,0.158175,-0.370915,-0.234217
0.603616,0.103639,2.163285,1.853569
0.947036,0.236255,1.741385,0.575031
0.115724,0.029191,0.137603,-1.090218
0.327199,0.210575,-0.444629,-1.062369
0.220478,0.384222,-0.655772,-1.355289
0.365194,0.400107,-0.647256,0.163517
0.617716,0.286091,-1.776435,-1.742789
